convention,eps,p,F_in,C_in,P_success,F_out,gain,purity_out,C_out,N_out,concurrence_gain,bell_leakage,trace_distance_to_ideal,min_eigenvalue
replace,0.0,0.065,0.9999999999999997,0.9999999999999994,0.8116460151671873,0.9297100432794411,-0.0702899567205586,0.8661747869962246,0.8594200865588817,0.4297100432794412,-0.14057991344111775,6.245503463696532e-18,0.07028995672055875,0.018152205900872447
replace,0.0,0.07,0.9999999999999997,0.9999999999999994,0.7989334346499993,0.9238687175620006,-0.07613128243799905,0.8556581132086661,0.8477374351240026,0.4238687175620006,-0.15226256487599688,1.919800325960148e-17,0.07613128243799927,0.01970971384105158
replace,0.0,0.075,0.9999999999999997,0.9999999999999994,0.7864568212890621,0.9179667560867474,-0.08203324391325229,0.8451260103217509,0.8359335121734944,0.4179667560867475,-0.16406648782650501,4.008056450095255e-17,0.08203324391325247,0.021290572804102067
replace,0.0,0.08,0.9999999999999997,0.9999999999999994,0.7742127615999997,0.9120046413866809,-0.08799535861331875,0.8345821363370309,0.8240092827733622,0.4120046413866808,-0.17599071722663728,2.4266372530786117e-17,0.08799535861331896,0.022894791818425055
replace,0.0,0.085,0.9999999999999997,0.9999999999999994,0.762197876785937,0.9059829104995609,-0.09401708950043874,0.8240302400953082,0.8119658209991218,0.40598291049956114,-0.1880341790008776,3.888763512276597e-17,0.09401708950043894,0.024522363916511775
replace,0.0,0.09,0.9999999999999997,0.9999999999999994,0.7504088225499995,0.8999021563575832,-0.10009784364241647,0.8134741585266501,0.7998043127151658,0.3999021563575833,-0.2001956872848336,2.2774283300544848e-17,0.10009784364241672,0.026173265538454255
replace,0.0,0.095,0.9999999999999997,0.9999999999999994,0.738842288907812,0.8937630291379367,-0.10623697086206296,0.8029178135847541,0.7875260582758734,0.3937630291379368,-0.21247394172412604,9.877478627775713e-18,0.10623697086206316,0.027847455938603757
replace,0.0,0.1,0.9999999999999997,0.9999999999999994,0.7274949999999994,0.887566237568643,-0.11243376243135672,0.7923652088595274,0.7751324751372858,0.38756623756864306,-0.22486752486271366,1.9854084258705268e-17,0.11243376243135694,0.02954487659709002
replace,0.0,0.105,0.9999999999999997,0.9999999999999994,0.7163637139046871,0.8813125501838955,-0.11868744981610413,0.7818204258627738,0.7626251003677913,0.38131255018389576,-0.23737489963220815,7.55574589040027e-17,0.11868744981610418,0.031265450637994546
replace,0.0,0.11,0.9999999999999997,0.9999999999999994,0.7054452224499994,0.8750027965229434,-0.12499720347705623,0.7712876199829736,0.7500055930458865,0.37500279652294377,-0.2499944069541129,3.59839607055969e-17,0.12499720347705638,0.03300908225606475
replace,0.0,0.115,0.9999999999999997,0.9999999999999994,0.6947363510265621,0.8686378682664,-0.13136213173359967,0.7607710161063497,0.7372757365328005,0.3686378682664001,-0.2627242634671989,2.569799262561422e-17,0.1313621317335999,0.03477565615393241
replace,0.0,0.12,0.9999999999999997,0.9999999999999994,0.6842339583999997,0.8622187203037245,-0.13778127969627518,0.750274903902709,0.7244374406074485,0.3622187203037246,-0.2755625593925509,2.1249910005137054e-17,0.13778127969627535,0.03656503699188513
replace,0.0,0.125,0.9999999999999997,0.9999999999999994,0.6739349365234368,0.8557463717254963,-0.1442536282745034,0.7398036327759351,0.711492743450992,0.3557463717254964,-0.28850725654900744,2.6576409339456234e-17,0.14425362827450364,0.038377068852310535
replace,0.0,0.13,0.9999999999999997,0.9999999999999994,0.6638362103499995,0.8492219067340003,-0.15077809326599934,0.7293616064804938,0.6984438134680011,0.34922190673400055,-0.30155618653199834,1.2928390078205079e-17,0.15077809326599947,0.04021157472100824
