circuit,n_cnot,case,case_kind,p_in_PhiP,p_in_PhiM,p_in_PsiP,p_in_PsiM,q,p_out_PhiP,p_out_PhiM,p_out_PsiP,p_out_PsiM,max_bell_offdiag,trace_weight,trace_weight_meaning,norm_err,min_bell_pop,backend_cross_check
Type4,14,random_boundary_01,random,0.06323788782628956,0.07369556019240787,0.8630622817872763,4.27019402626521e-06,0.02,0.015803397684666504,0.017602078249235244,0.9511010619254266,0.015493462140671516,1.3579662001280716e-16,0.6000059997647541,parity_visibility,1.1102230246251565e-16,0.015493462140671516,
Type4,14,random_boundary_01,random,0.06323788782628956,0.07369556019240787,0.8630622817872763,4.27019402626521e-06,0.05,0.031204719897330268,0.03285883486443303,0.8981731641258258,0.03776328111241076,1.1538920945165167e-16,0.42219137627091463,parity_visibility,1.1102230246251565e-16,0.031204719897330268,
Type4,14,random_boundary_01,random,0.06323788782628956,0.07369556019240787,0.8630622817872763,4.27019402626521e-06,0.1,0.05591436068277573,0.05734117197204005,0.8144596607540314,0.07228480659115265,1.4224611681727708e-16,0.2296006803573705,parity_visibility,1.1102230246251565e-16,0.05591436068277573,
Type4,14,random_boundary_01,random,0.06323788782628956,0.07369556019240787,0.8630622817872763,4.27019402626521e-06,0.15,0.07938511214384593,0.08060184795171944,0.7364571702792275,0.10355586962520688,1.4994214358258418e-16,0.12095205349703558,parity_visibility,2.220446049250313e-16,0.07938511214384593,
Type4,14,random_boundary_01,random,0.06323788782628956,0.07369556019240787,0.8630622817872763,4.27019402626521e-06,0.2,0.10156563376971632,0.10258971574321177,0.664267249428168,0.13157740105890378,9.478355706856375e-17,0.06149922908885276,parity_visibility,1.1102230246251565e-16,0.10156563376971632,
Type4,14,random_boundary_01,random,0.06323788782628956,0.07369556019240787,0.8630622817872763,4.27019402626521e-06,0.3,0.1418212453945229,0.14251289167379738,0.5377174334722331,0.17794842945944628,1.1200576930022614e-15,0.014042133274341846,parity_visibility,4.440892098500626e-16,0.1418212453945229,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.0,0.8801767913372234,0.03915351807180901,0.08051779773849882,0.00015189285246860055,3.606716669099057e-16,0.48756728461918725,parity_visibility,2.220446049250313e-16,0.00015189285246860055,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.0001,0.8799966286760036,0.03922778539155811,0.08055858908948617,0.00021699684295189867,4.127348127268271e-16,0.48703247308980446,parity_visibility,2.220446049250313e-16,0.00021699684295189867,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.001,0.8783764280818342,0.03989551360139434,0.08092551114345126,0.0008025471733199958,3.8417431471865276e-16,0.4822433245495842,parity_visibility,2.220446049250313e-16,0.0008025471733199958,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.005,0.8712030534641318,0.04284844259057706,0.08255191289211922,0.003396591053171786,3.5747444846847857e-16,0.4614763059905884,parity_visibility,1.1102230246251565e-16,0.003396591053171786,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.01,0.8622995285425586,0.046505763064963894,0.08457487494214706,0.006619833450330216,3.990507400655368e-16,0.43667156585332845,parity_visibility,1.1102230246251565e-16,0.006619833450330216,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.02,0.8447032233754325,0.05370779027252414,0.08858718320183684,0.01300180315020643,4.2564573405793304e-16,0.39069122297482795,parity_visibility,2.220446049250313e-16,0.01300180315020643,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.05,0.7936018137224283,0.07441685322794839,0.10035234946977495,0.03162898357984829,3.469720546128691e-16,0.2780561135521931,parity_visibility,1.1102230246251565e-16,0.03162898357984829,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.1,0.7140631131854248,0.10597217511086901,0.11903611693364304,0.06092859477006296,2.9508191738019723e-16,0.15426562810304692,parity_visibility,2.220446049250313e-16,0.06092859477006296,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.15,0.6415563682917674,0.13389509436813135,0.1365296364769724,0.08801890086312873,2.962253014570795e-16,0.08301058908748295,parity_visibility,2.220446049250313e-16,0.08801890086312873,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.2,0.5760472474690337,0.1582842727239246,0.15279438878436816,0.11287409102267337,3.707882450872636e-16,0.043169045088622904,parity_visibility,2.220446049250313e-16,0.11287409102267337,
Type4,14,random_boundary_02,random,0.6550919081603124,0.13816647382617903,0.1981359230600974,0.008605694953411265,0.3,0.46569156197626516,0.19699022951626557,0.18149728983888838,0.15582091866858067,1.0503802471915835e-15,0.010350118240975866,parity_visibility,2.220446049250313e-16,0.15582091866858067,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.0,0.00021338156568238874,0.9997766415067908,9.95825721107029e-06,1.867031568053921e-08,4.145927393630345e-16,0.9653508163800584,parity_visibility,1.1102230246251565e-16,1.867031568053921e-08,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.0001,0.00028877053616855144,0.9996003610698961,6.040273912375619e-05,5.046565481133531e-05,4.241110239484578e-16,0.964242979844605,parity_visibility,1.1102230246251565e-16,5.046565481133531e-05,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.001,0.0009667571380638803,0.9980146970506267,0.0005142301930193558,0.0005043156182897641,4.1159683937408956e-16,0.9543248827661692,parity_visibility,2.220446049250313e-16,0.0005043156182897641,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.005,0.003968831211128764,0.9909860380521732,0.0025274727832610656,0.0025176579534370246,4.970777255005106e-16,0.9113681762647241,parity_visibility,0.0,0.0025176579534370246,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.01,0.007695696321497761,0.9822432762682906,0.00503535912147037,0.005025668288741076,4.4389014497647545e-16,0.8601716603612678,parity_visibility,2.220446049250313e-16,0.005025668288741076,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.02,0.01506357983500017,0.9649015786690849,0.010022143309152002,0.010012698186762835,4.107817448040152e-16,0.7656159506726607,parity_visibility,1.1102230246251565e-16,0.010012698186762835,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.05,0.03647879388969521,0.9140326831629537,0.024748624640814215,0.024739898306536518,4.034383280686674e-16,0.5362312646582619,parity_visibility,3.3306690738754696e-16,0.024739898306536518,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.1,0.06986522610604409,0.8331446804538187,0.04849884171872743,0.04849125172140957,3.7143608275133374e-16,0.28920580951652497,parity_visibility,2.220446049250313e-16,0.04849125172140957,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.15,0.10035147300257499,0.7572009385474986,0.07122706005745297,0.07122052839247327,2.9937400660779757e-16,0.15097135817587537,parity_visibility,2.220446049250313e-16,0.07122052839247327,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.2,0.12791987385347003,0.6862997991814992,0.0928929397279071,0.09288738723712343,2.9220084720995684e-16,0.07600207938430811,parity_visibility,2.220446049250313e-16,0.09288738723712343,
Type4,14,random_boundary_03,random,0.014352284439492345,0.9824129463093888,0.0031005179774400825,0.00013425127367856367,0.3,0.17426729499160182,0.5600642210864214,0.13283616012976493,0.13283232379221174,1.0927156839108907e-15,0.016963257323986188,parity_visibility,0.0,0.13283232379221174,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.0,0.14862238947461834,0.8512564603530098,4.4883404946569024e-14,0.00012115017232673641,2.705888773180789e-16,0.5746535774836941,parity_visibility,2.220446049250313e-16,4.4883404946569024e-14,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.0001,0.14866397816732552,0.8510964021866816,5.925212111898719e-05,0.00018036752487360792,3.140933084588765e-16,0.5740143198606724,parity_visibility,2.220446049250313e-16,5.925212111898719e-05,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.001,0.14903786609074043,0.8496568546670297,0.0005922382580954696,0.0007130409841343696,2.9372660250197443e-16,0.5682903104791002,parity_visibility,0.0,0.0005922382580954696,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.005,0.15069065753992555,0.8432801300317398,0.002954897087190126,0.0030743153411442975,3.0951232185477563e-16,0.5434787455214327,parity_visibility,1.1102230246251565e-16,0.002954897087190126,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.01,0.1527361521650705,0.8353580895206114,0.005894029345612923,0.006011728968704939,3.060190308011274e-16,0.5138635383822678,parity_visibility,2.220446049250313e-16,0.005894029345612923,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.02,0.15675891893025146,0.8196771733085508,0.011724802751685907,0.011839105009511667,2.9011871418882967e-16,0.459029293393673,parity_visibility,2.220446049250313e-16,0.011724802751685907,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.05,0.16828339048674787,0.7739449748896484,0.028833602362131647,0.028938032261471992,2.920320476277542e-16,0.32511407039867213,parity_visibility,1.1102230246251565e-16,0.028833602362131647,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.1,0.1856937075784413,0.7021266058936548,0.05604532084666803,0.05613436568123557,2.381510095715855e-16,0.1788613694306182,parity_visibility,3.3306690738754696e-16,0.05604532084666803,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.15,0.20089365573116483,0.635865835974863,0.08158275457447854,0.0816577537194936,1.9347176887804398e-16,0.09539789640700566,parity_visibility,1.1102230246251565e-16,0.08158275457447854,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.2,0.21393824974044515,0.5752150514364924,0.10539220322279572,0.10545449560026642,2.152264719618101e-16,0.04915356956514995,parity_visibility,2.220446049250313e-16,0.10539220322279572,
Type4,14,random_boundary_04,random,0.2922437130303479,0.6994123035077119,1.6060066592668448e-07,0.008343822861274391,0.3,0.23387158376233744,0.4708555501436112,0.14761600232102967,0.14765686377302162,1.238265886626009e-15,0.011555504631783925,parity_visibility,0.0,0.14761600232102967,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.0,4.02909992833747e-05,0.9639955999386293,0.03593100787010031,3.310119198677743e-05,3.8199126926573984e-16,0.7139568646140096,parity_visibility,3.3306690738754696e-16,3.310119198677743e-05,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.0001,0.00011938250387865736,0.9638144101726817,0.03597721053503614,8.899678840329374e-05,4.2994565071597155e-16,0.7131505349559615,parity_visibility,3.3306690738754696e-16,8.899678840329374e-05,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.001,0.000830614426506426,0.9621847076422306,0.036392857383260736,0.0005918205480021333,4.468129449127842e-16,0.7059311216029245,parity_visibility,1.1102230246251565e-16,0.0005918205480021333,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.005,0.003978759067947335,0.9549634917551435,0.03823631437831299,0.002821434798596142,4.1547004567071377e-16,0.6746498977614797,parity_visibility,1.1102230246251565e-16,0.002821434798596142,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.01,0.00788434551356052,0.9459873215754852,0.04053174652730917,0.00559658638364476,4.662324478644324e-16,0.6373398646749077,parity_visibility,3.3306690738754696e-16,0.00559658638364476,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.02,0.01559681593375055,0.9282031618846962,0.045092841119820246,0.011107181061732857,4.2585939677756655e-16,0.5683429124760626,parity_visibility,2.220446049250313e-16,0.011107181061732857,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.05,0.03794367812963062,0.8762027979163326,0.05853523851899152,0.02731828543504512,3.739157352965013e-16,0.40038800684410303,parity_visibility,1.1102230246251565e-16,0.02731828543504512,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.1,0.07254868724675168,0.7940877373888474,0.08011692375459552,0.053246651609805205,3.506422358643863e-16,0.2182047322451129,parity_visibility,1.1102230246251565e-16,0.053246651609805205,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.15,0.10385097980524664,0.717745422810463,0.10063258039999307,0.07777101698429702,3.3836821045272815e-16,0.11521264074326644,parity_visibility,3.3306690738754696e-16,0.07777101698429702,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.2,0.1318572826482643,0.6472700530771074,0.12003337432484087,0.10083928994978732,3.4147897944092897e-16,0.05872641856435,parity_visibility,2.220446049250313e-16,0.10083928994978732,
Type4,14,random_boundary_05,random,0.0053633977589290826,0.8296091103850569,0.16016613163012383,0.004861360225890224,0.3,0.1780896177216,0.5242634519309324,0.15526925984886494,0.1423776704986025,6.689266659691199e-16,0.01348364143699797,parity_visibility,1.1102230246251565e-16,0.1423776704986025,
Type4,14,random_boundary_06,random,0.6655045881714952,0.05717619290727008,0.048404756749039886,0.22891446217219497,0.0,0.8841829254390895,0.00652635186325629,0.0046775248127603085,0.10461319788489355,3.795565797954492e-16,0.5009103253801996,parity_visibility,3.3306690738754696e-16,0.0046775248127603085,
